Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,Age,year_since_remod
2232,910200040,3.9318256327243257,RM,4.454347296253507,8500,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.677083461247136,793.0,GasW,TA,N,FuseF,6.905753276311464,6.255750041753367,0.0,7.325148957955575,0.0,0.0,2,0,3,0.6931471805599453,Fa,7,Typ,0,,,,,0.0,0.0,,,N,0.0,0.0,8,2007,WD ,Normal,88,2
2233,910200110,3.9318256327243257,RM,3.9318256327243257,7000,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,5.929589143389895,Unf,0.0,5.846438775057725,720.0,GasA,Gd,Y,FuseA,6.580639137284949,6.206575926724928,0.0,7.103322062526113,0.0,0.0,1,0,3,0.6931471805599453,Gd,6,Typ,0,,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,0.0,0.0,5,2007,WD ,Normal,67,57
2234,910201020,3.828641396489095,RM,3.9318256327243257,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,4.762173934797756,Unf,0.0,6.405228458030842,720.0,GasA,Po,N,FuseF,6.6895992691789665,0.0,0.0,6.6895992691789665,0.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0.0,0.0,12,2007,WD ,Normal,66,57
2235,910201050,3.9318256327243257,RM,3.9318256327243257,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,6.842683282238422,936.0,GasA,Ex,Y,SBrkr,6.842683282238422,6.501289670540389,0.0,7.379008127628304,0.0,0.0,2,0,3,0.6931471805599453,TA,6,Typ,0,,,,,0.0,0.0,,,N,0.0,0.0,9,2007,WD ,Normal,82,4
2236,910201110,3.9318256327243257,RM,3.9318256327243257,6060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.597145701886651,732.0,GasA,Gd,Y,SBrkr,6.650279048587422,5.863631175598097,0.0,7.024649030453636,0.0,0.0,1,0,3,0.6931471805599453,TA,4,Typ,0,,Detchd,1979.0,Unf,1.0,264.0,TA,TA,P,0.0,0.0,6,2007,WD ,Normal,68,57
2237,910201180,4.2626798770413155,RM,3.9318256327243257,9060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,6.3080984415095305,Unf,0.0,5.7430031878094825,859.0,GasA,Ex,Y,SBrkr,6.849066282633458,6.787844982309579,0.0,7.511524648390866,0.0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,,Detchd,,,,,,,Y,5.1647859739235145,0.0,3,2007,WD ,Alloca,84,8
2238,910202030,3.4339872044851463,RM,3.8501476017100584,3672,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.705639094860003,816.0,GasA,Ex,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,0.0,0.0,9,2007,WD ,Normal,85,57
2239,910203290,3.4339872044851463,RM,4.0943445622221,8263,Pave,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.920671504248683,1012.0,GasA,TA,Y,FuseA,6.920671504248683,0.0,0.0,6.920671504248683,0.0,0.0,1,0,2,0.6931471805599453,TA,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,308.0,TA,TA,Y,0.0,3.1354942159291497,5,2007,WD ,Normal,87,57
2240,910204090,3.4339872044851463,RM,4.110873864173311,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,6.8690144506657065,961.0,GasA,Gd,Y,Mix,6.982862751468942,0.0,0.0,6.982862751468942,0.0,0.0,1,0,2,0.6931471805599453,TA,6,Maj2,0,,Detchd,1920.0,Unf,1.0,338.0,Po,Po,N,0.0,0.0,11,2007,WD ,Abnorml,87,57
2241,910205130,3.9318256327243257,RM,4.330733340286331,13710,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.042632833682381,Unf,0.0,6.19644412779452,910.0,GasA,TA,Y,FuseA,6.814542897259958,6.47543271670409,0.0,7.351799869057777,0.0,0.0,1,1,4,0.6931471805599453,TA,6,Typ,0,,Attchd,1950.0,Unf,1.0,282.0,TA,TA,Y,5.66988092298052,0.0,6,2007,WD ,Normal,57,57
2242,910206010,3.9318256327243257,RM,4.174387269895637,11067,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,6.46302945692067,0.0,5.327876168789581,6.740519359606223,0.0,0.0,1,0,1,0.6931471805599453,TA,4,Maj2,0,,Detchd,1950.0,Unf,1.0,256.0,TA,Fa,N,3.8918202981106265,0.0,3,2007,WD ,Normal,68,57
2243,911103060,5.25227342804663,C (all),4.330733340286331,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.86484777797086,957.0,GasA,Fa,N,SBrkr,6.942156705699469,6.86484777797086,0.0,7.596894438144544,0.0,0.0,2,0,4,1.0986122886681098,TA,9,Typ,0,,,,,0.0,0.0,,,N,0.0,0.0,6,2007,WD ,Normal,112,1
2244,911128010,3.044522437723423,C (all),4.189654742026425,6565,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.875232087276577,Unf,0.0,4.672828834461906,1073.0,GasA,Gd,Y,FuseA,6.97914527506881,0.0,0.0,6.97914527506881,1.0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,,Detchd,1985.0,Unf,2.0,720.0,TA,TA,Y,0.0,6.09807428216624,8,2007,WD ,Abnorml,50,27
2245,911128020,3.4339872044851463,C (all),4.110873864173311,6060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,ALQ,6.6039438246004725,Unf,0.0,4.61512051684126,837.0,GasA,Ex,Y,SBrkr,6.90975328164481,0.0,0.0,6.90975328164481,0.0,0.0,1,0,2,0.6931471805599453,Gd,5,Typ,0,,Detchd,1930.0,Unf,1.0,216.0,TA,Po,N,5.043425116919247,0.0,11,2007,WD ,Normal,77,0
2246,911370450,4.795790545596741,RM,4.0943445622221,5568,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,6.161207321695077,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.3613754289773485,Unf,0.0,0.0,1573.0,GasA,Gd,Y,SBrkr,7.3938782901077555,0.0,0.0,7.3938782901077555,1.0,0.6931471805599453,2,0,2,0.6931471805599453,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2.0,495.0,TA,TA,Y,4.820281565605037,0.0,10,2007,New,Partial,1,0
2247,911370460,4.795790545596741,RM,3.8066624897703196,4750,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,6.1779441140506,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.3613754289773485,Unf,0.0,0.0,1573.0,GasA,Ex,Y,SBrkr,7.3938782901077555,0.0,0.0,7.3938782901077555,1.0,0.6931471805599453,2,0,2,0.6931471805599453,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2.0,538.0,TA,TA,Y,4.820281565605037,0.0,12,2007,WD ,Family,1,0
2248,914452090,4.454347296253507,RL,,12150,Pave,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.90975328164481,Unf,0.0,0.0,1001.0,GasA,TA,Y,SBrkr,7.170119543449628,0.0,0.0,7.170119543449628,1.0,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,1,Po,BuiltIn,1979.0,RFn,2.0,486.0,TA,TA,Y,4.442651256490317,0.0,1,2007,WD ,Normal,28,28
2249,914452120,4.454347296253507,RL,,7540,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.651571873589727,Unf,0.0,4.7535901911063645,888.0,GasA,Ex,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,1.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2.0,470.0,TA,TA,Y,0.0,0.0,6,2007,WD ,Normal,29,29
2250,914452190,3.044522437723423,RL,4.276666119016055,9187,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,5.820082930352362,Unf,0.0,6.618738983517219,1084.0,GasA,TA,Y,SBrkr,6.985641817639208,0.0,0.0,6.985641817639208,0.0,0.0,1,1,3,0.6931471805599453,TA,5,Typ,0,,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,4.795790545596741,0.0,6,2007,WD ,Normal,24,24
2251,914460020,3.044522437723423,RL,4.394449154672439,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.117993812416755,Gd,TA,PConc,Gd,TA,No,GLQ,6.373319789577012,Unf,0.0,6.75343791859778,1441.0,GasA,Ex,Y,SBrkr,7.239214973779806,0.0,0.0,7.239214973779806,0.0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2002.0,Fin,3.0,650.0,TA,TA,Y,5.1298987149230735,3.912023005428146,12,2007,WD ,Normal,5,5
2252,914460110,3.044522437723423,RL,3.8066624897703196,12864,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.239214973779806,Unf,0.0,2.8903717578961645,1409.0,GasA,Ex,Y,SBrkr,7.251344983372214,0.0,0.0,7.251344983372214,1.0,0.0,1,1,1,0.6931471805599453,Gd,4,Typ,1,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0.0,4.976733742420574,7,2007,WD ,Normal,5,5
2253,914476330,3.044522437723423,RL,,9928,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,7.122866658599083,Unf,0.0,5.375278407684165,1454.0,GasA,TA,Y,SBrkr,7.2991214627108,0.0,0.0,7.2991214627108,1.0,0.0,2,0,3,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,506.0,TA,TA,Y,4.74493212836325,3.1354942159291497,5,2007,WD ,Normal,16,15
2254,914478020,4.394449154672439,RL,,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,3.9318256327243257,TA,TA,CBlock,TA,TA,Av,Rec,5.41610040220442,GLQ,6.274762021241939,4.59511985013459,852.0,GasA,TA,Y,SBrkr,6.823286122355687,0.0,0.0,6.823286122355687,0.0,0.6931471805599453,1,0,3,0.0,TA,4,Typ,0,,Attchd,1975.0,Unf,1.0,360.0,TA,TA,Y,5.262690188904886,4.442651256490317,3,2007,WD ,Normal,32,32
2255,914478100,4.454347296253507,RL,4.418840607796598,8410,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.829793737512425,Unf,0.0,3.8501476017100584,970.0,GasA,TA,Y,SBrkr,6.934397209928558,0.0,0.0,6.934397209928558,1.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,1,Po,Attchd,1974.0,Unf,2.0,528.0,TA,TA,Y,5.267858159063328,0.0,4,2007,WD ,Normal,33,33
2256,916226090,4.795790545596741,RL,3.8501476017100584,4054,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.8664680569332965,Gd,TA,BrkTil,Gd,TA,Av,GLQ,6.856461984594587,Unf,0.0,6.315358001522335,1501.0,GasA,Ex,Y,SBrkr,7.31455283232408,0.0,0.0,7.31455283232408,1.0,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,2,TA,Attchd,1987.0,Fin,2.0,512.0,TA,TA,Y,5.484796933490655,0.0,10,2007,WD ,Normal,20,20
2257,916253320,4.795790545596741,RM,,9763,Pave,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.480638923341991,Gd,TA,PConc,Gd,TA,No,GLQ,7.005789019253503,ALQ,4.290459441148391,5.796057750765372,1502.0,GasA,Ex,Y,SBrkr,7.315218389752975,0.0,0.0,7.315218389752975,1.0,0.0,1,1,1,0.6931471805599453,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,1.0,286.0,TA,TA,Y,0.0,0.0,9,2007,WD ,Normal,9,9
2258,916326040,3.044522437723423,RL,4.7535901911063645,16905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,6.875232087276577,Unf,0.0,5.950642552587727,1350.0,GasA,Gd,Y,SBrkr,7.192182058713246,0.0,0.0,7.192182058713246,0.0,0.6931471805599453,1,1,2,0.6931471805599453,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0.0,4.653960350157523,7,2007,WD ,Normal,48,48
2259,916326090,3.044522437723423,RL,5.0106352940962555,19958,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,7.110696122978827,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.373319789577012,585.0,GasA,Gd,Y,SBrkr,7.731930721948486,0.0,0.0,7.731930721948486,0.0,0.0,2,1,4,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,TA,Y,5.616771097666572,0.0,7,2007,WD ,Normal,49,12
2260,916384050,3.044522437723423,RL,4.219507705176107,8368,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.432483807917119,1689.0,GasA,Ex,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,0.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,0,,Attchd,2007.0,Fin,2.0,433.0,TA,TA,Y,4.61512051684126,3.6888794541139363,4,2007,New,Partial,1,0
2261,916384070,3.044522437723423,RL,4.23410650459726,8298,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,Av,GLQ,6.369900982828227,Unf,0.0,6.871091294610546,1546.0,GasA,Ex,Y,SBrkr,7.355641102974253,0.0,0.0,7.355641102974253,0.0,0.0,2,0,2,0.6931471805599453,Ex,6,Typ,1,Gd,Attchd,2207.0,RFn,2.0,502.0,TA,TA,Y,4.890349128221754,0.0,9,2007,New,Partial,1,0
2262,916384080,3.044522437723423,RL,4.174387269895637,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.4965075614664802,Gd,TA,PConc,Gd,TA,Av,GLQ,6.061456918928017,Unf,0.0,6.955592608396297,1476.0,GasA,Ex,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,0.0,0.0,2,0,2,0.6931471805599453,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,TA,Y,4.795790545596741,3.5263605246161616,12,2007,WD ,Normal,1,1
2263,916384150,3.044522437723423,RL,4.499809670330265,10991,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,7.360103972989152,1571.0,GasA,Ex,Y,SBrkr,7.360103972989152,0.0,0.0,7.360103972989152,0.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,722.0,TA,TA,Y,4.61512051684126,3.6109179126442243,12,2007,New,Partial,0,0
2264,916386170,3.044522437723423,RL,4.219507705176107,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.616771097666572,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.40184157874383,1638.0,GasA,Ex,Y,SBrkr,7.4067107301776405,0.0,0.0,7.4067107301776405,0.0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3.0,870.0,TA,TA,Y,5.262690188904886,4.394449154672439,11,2007,New,Partial,1,0
2265,916403040,3.044522437723423,RL,3.7612001156935624,10331,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.375278407684165,BLQ,4.394449154672439,6.878326468291325,1265.0,GasA,Gd,Y,SBrkr,7.123672785204607,0.0,0.0,7.123672785204607,0.0,0.6931471805599453,2,0,3,0.6931471805599453,Gd,6,Typ,0,,Attchd,1985.0,Unf,2.0,528.0,TA,TA,Y,5.4510384535657,0.0,7,2007,WD ,Normal,22,22
2266,916403290,3.9318256327243257,RL,3.8066624897703196,13758,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.770684624465665,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,6.805722553416985,Unf,0.0,5.541263545158426,1156.0,GasA,Ex,Y,SBrkr,7.080026499922591,6.274762021241939,0.0,7.4489161025442,0.0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,400.0,TA,TA,Y,5.1298987149230735,3.6109179126442243,4,2007,WD ,Normal,17,16
2267,916455010,4.110873864173311,RL,,9303,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.7612001156935624,Gd,TA,PConc,Ex,TA,No,ALQ,6.610696044717759,Unf,0.0,4.875197323201151,872.0,GasA,Ex,Y,SBrkr,6.790097235513905,6.767343125265392,0.0,7.471363088187097,1.0,0.0,2,1,3,0.6931471805599453,TA,7,Typ,0,,Attchd,1996.0,Fin,2.0,422.0,TA,TA,Y,4.976733742420574,4.812184355372417,7,2007,WD ,Normal,11,10
2268,916455050,3.044522437723423,RL,,6718,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.465908118654584,Gd,TA,PConc,Ex,TA,Mn,GLQ,5.5254529391317835,Unf,0.0,6.925595197110468,1267.0,GasA,Ex,Y,SBrkr,7.180069874302796,0.0,0.0,7.180069874302796,0.0,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,0,,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,5.54907608489522,3.367295829986474,1,2007,WD ,Normal,6,6
2269,916455110,4.394449154672439,RL,4.30406509320417,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.093569770045136,Gd,TA,PConc,Ex,TA,Av,GLQ,6.668228248417403,Unf,0.0,4.418840607796598,868.0,GasA,Ex,Y,SBrkr,7.044905117129371,0.0,0.0,7.044905117129371,1.0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2.0,438.0,TA,TA,Y,5.081404364984463,3.1354942159291497,5,2007,WD ,Normal,4,4
2270,916455150,3.044522437723423,RL,4.394449154672439,11305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.787844982309579,Gd,TA,PConc,Gd,TA,Av,GLQ,7.1929342212158,Unf,0.0,6.386879319362645,1922.0,GasA,Ex,Y,SBrkr,7.56164174558878,0.0,0.0,7.56164174558878,1.0,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,1,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,5.308267697401205,4.174387269895637,4,2007,WD ,Normal,5,5
2271,916460020,3.044522437723423,RL,,7777,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.318119993844216,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.307872780763706,1491.0,GasA,Ex,Y,SBrkr,7.307872780763706,0.0,0.0,7.307872780763706,0.0,0.0,2,0,3,0.6931471805599453,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,571.0,TA,TA,Y,0.0,3.58351893845611,11,2007,WD ,Normal,11,11
2272,916475020,3.044522437723423,RL,4.454347296253507,14536,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.4680601411351315,Gd,TA,PConc,Gd,TA,Av,GLQ,7.170888478512505,Unf,0.0,5.75890177387728,1616.0,GasA,Ex,Y,SBrkr,7.396335293800808,0.0,0.0,7.396335293800808,1.0,0.0,2,0,3,0.6931471805599453,Gd,9,Typ,1,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,TA,Y,0.0,5.53338948872752,11,2007,WD ,Normal,5,4
2273,916477060,4.110873864173311,RL,,11800,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.553876891600541,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.642486801367256,Unf,0.0,5.877735781779639,1122.0,GasA,Ex,Y,SBrkr,7.044905117129371,7.201170883281678,0.0,7.818832443803404,1.0,0.0,3,1,5,0.6931471805599453,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,4.969813299576001,3.4965075614664802,7,2007,WD ,Normal,4,3
2274,917425190,3.044522437723423,RL,3.9318256327243257,35133,Grvl,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.424950017481403,TA,TA,CBlock,TA,TA,Gd,Rec,7.05617528410041,Unf,0.0,6.025865973825314,1572.0,GasA,Gd,Y,SBrkr,7.360739903058278,0.0,0.0,7.360739903058278,1.0,0.0,1,1,3,0.6931471805599453,TA,5,Typ,2,TA,2Types,1963.0,RFn,3.0,995.0,TA,TA,Y,0.0,5.575949103146316,5,2007,WD ,Normal,44,44
